Type,Mentions,Date,Media,Sentiment,Influencer
reply, pilihannya jokowi presiden bang jokowi kh,12/3/2018 23:52,Twitter,-1,@adv_supyadi (Ach. Supyadi)
rt, sosialisasi program2 jokowi akar rumput masuk kampung2 door door dibayar modal,12/3/2018 23:52,Twitter,-1,@khairaniicut (khairaniicut)
reply, kaitannya dengan jw ngomelnya kesono rakyat dukung periode paham nggk,12/3/2018 23:52,Twitter,-1,@yulianasubiars1 (Yuliana Subiarsono)
mention, eitss kerjanya nyinyir doang minggir yee hasil kinerja jokowi lhoo,12/3/2018 23:52,Twitter,-1,@sarahupss (sarah)
rt, presiden jokowi peringatan disabilitas internasional kota bekasi jawa barat senin desember,12/3/2018 23:52,Twitter,-1,@adi_henry (henry adi)
mention, presiden jokowi melaporkan proyek mangkrak era presiden sby kpk,12/3/2018 23:52,Twitter,-1,@KailiAdrianne (Kaili Adrianne Shuwa)
rt, akhrnya adul bocah sukabumi bertemu presiden jokowi,12/3/2018 23:52,Twitter,-1,@saja_suhardi (Suhardi Saja)
rt, jokowi layak dilanjutkan hanya bermodal utang gagah2an,12/3/2018 23:52,Twitter,-1,@sulaksono_galih (galih sulaksono)
mention, bukti nyata des berkibar bendera opm papua dengan kerja keras,12/3/2018 23:52,Twitter,-1,@gultom_larman (Larman GULTOM)
rt, jualannya,12/3/2018 23:52,Twitter,-1,@vousmevoyeesss (reevaÃƒÂ°Ã‚ÂŸÃ‚ÂŒÃ‚Â»)
mention, suksesnya reuni tunjukkan jokowi pro islam pengamat habis makan,12/3/2018 23:52,Twitter,-1,@demokrasionline (DEMOKRASI)
reply, khas,12/3/2018 23:52,Twitter,-1,@paquitacumadebu (#TT paquita sebutir debu)
rt, sudah tau ngapain msh diduga jelas2 paslon hadir direuni duh bawaslu,12/3/2018 23:52,Twitter,-1,@Barna_byo (JokowiÃƒÂ°Ã‚ÂŸÃ‚Â‘Ã‚ÂAmin)
rt, utang bumn era jokowi bengkak rp triliun,12/3/2018 23:52,Twitter,-1,@ahmadzikriaja (Ahmad zikri)
reply, jokowi santun,12/3/2018 23:52,Twitter,-1,@OutBonds83 (Survey Cap Tikus)
reply, keren sangat,12/3/2018 23:52,Twitter,-1,@NabilaWardani4 (Nabila Wardani)
rt, salam kyai isu mahalnya pendidikan dokter perspektif isu,12/3/2018 23:52,Twitter,-1,@nnabiell (Muhammad  NABIEL. ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â´)
rt, reuniakbar212 bukti aamiin tidak mempengaruhi umat islam,12/3/2018 23:52,Twitter,-1,@fynda34 (fynda afandi)
rt, presiden change together disability ability,12/3/2018 23:52,Twitter,-1,@BasilSakti (Basil Sakti)
rt, jualannya,12/3/2018 23:52,Twitter,-1,@boyserious_ (Jono.)
rt, semangat adul sekolah perguruan dihargai jokowi semangat2 tumbuhkan,12/3/2018 23:52,Twitter,-1,@mikha690 (Junior Auditor)
rt, ahok dimusuhi dianggap china keras,12/3/2018 23:52,Twitter,-1,@indriyanto_s (Eagleflyingalone)
rt, peserta tidak satupun peserta aksi jokowi terpilih,12/3/2018 23:52,Twitter,-1,@israwantri (israwan)
mention, setya novanto temui jokowi,12/3/2018 23:52,Twitter,-1,@G10Gunawan (agus gunawan)
rt, sudah tidak netral sll memojokan pasangan bapak aamiin,12/3/2018 23:51,Twitter,-1,@05Panji (Panji)
reply, mas bagus,12/3/2018 23:51,Twitter,-1,@handayas (Handaya Sumirat)
rt, utang bumn era jokowi bengkak rp triliun,12/3/2018 23:51,Twitter,-1,@chefbohay (CilacapAsli)
mention, gardu banteng kesuksesan reuni berkat presiden jokowi politik politikintegritas,12/3/2018 23:51,Twitter,-1,@BerNusII (Berita Nusantra II)
reply, kita2 mah weekend kumpul sama keluarga liburan asyik2 seminggu enak,12/3/2018 23:51,Twitter,-1,@AstridHernando (Astrid Hernando)
reply, bego hahaha,12/3/2018 23:51,Twitter,-1,@almira90292466 (landefa)
rt, rupiah perkasa kaget dolar as turun,12/3/2018 23:51,Twitter,-1,@imamjay (1000thMerahPutihÃƒÂ°Ã‚ÂŸÃ‚Â‡Ã‚Â®ÃƒÂ°Ã‚ÂŸÃ‚Â‡Ã‚Â©)
rt, suruh periode,12/3/2018 23:51,Twitter,-1,@CahayaLangit165 (DIANANDI - 02)
reply, optimis indonesia ya,12/3/2018 23:51,Twitter,-1,@angel_falah (Angel Falah)
rt, semangat adul sekolah perguruan dihargai jokowi semangat2 tumbuhkan,12/3/2018 23:51,Twitter,-1,@GuritnaPramana (ghp)
rt, menerbitkan pp no manajemen pemerintah perjanjian kerja pp,12/3/2018 23:51,Twitter,-1,@rere_milan (Reyza Elmarviz - #ReleaseTheSnyderCut)
reply, untuk memilih jokowi periode,12/3/2018 23:51,Twitter,-1,@RendyNamikaze (Rendy Namikaze)
rt, lho level rp,12/3/2018 23:51,Twitter,-1,@Mmahalik2 (Emma Halik)
mention, presiden berani yah berani bohong sontoloyo,12/3/2018 23:51,Twitter,-1,@siska_hadian (Siska Hadian)
rt, guntur peserta reuni kalah tari jokowi kebayang tidak bro kalau kemarin barisnya seperti,12/3/2018 23:51,Twitter,-1,@OkitroniC (OkitroniC TanpaJIL)
rt, raja juli antoni menduga mengikuti reuni akbar tidak mendukung jokowi,12/3/2018 23:51,Twitter,-1,@VizkyFFY (Fizky Septian Lubis)
reply, solusi mencaci,12/3/2018 23:51,Twitter,-1,@TrahMunir (Arif Anwar)
rt, presiden jokowi peringatan disabilitas internasional kota bekasi jawa barat senin desember,12/3/2018 23:51,Twitter,-1,@Rizwanto021115 (ANAKE BURUH TANI)
reply, huahahaha gila dnk,12/3/2018 23:51,Twitter,-1,@almira90292466 (landefa)
mention, disabilitas internasional presiden tekankan pada,12/3/2018 23:51,Twitter,-1,@bebunhoirotun (Nisak Ariani)
rt, jualannya,12/3/2018 23:51,Twitter,-1,@vasayaaaaa (saya)
reply, uang sewa fasilitas gbk mahal mahal ya kasihan rakyat,12/3/2018 23:51,Twitter,-1,@fitrakurniansy2 (Fitra Kurniansyah)
mention, jokowicakimin joinkepri2019 nasionalisreligius follow retweet like komen,12/3/2018 23:51,Twitter,-1,@ahmadhellishfau (ahmadhellishfauzi1)
rt, jualannya,12/3/2018 23:51,Twitter,-1,@ronnypandapotan (Ropan ÃƒÂ°Ã‚ÂŸÃ‚ÂŽÃ‚Â§)
rt, jokowi masuk daftar muslim berpengaruh ruhut elektabilitas,12/3/2018 23:51,Twitter,-1,@Mmahalik2 (Emma Halik)
reply, arab arab versi jepang dikit,12/3/2018 23:51,Twitter,-1,@ButoijoX (butoijoXXXI)
mention, jatuh cinta kinerja bersyukur rakyat indonesia,12/3/2018 23:51,Twitter,-1,@SuciPermatasa02 (Suci Permatasari)
reply, eng ing eng nonton ya,12/3/2018 23:50,Twitter,-1,@valencia_amara (Amara Roset)
rt, presiden percaya pribadi bangsa,12/3/2018 23:50,Twitter,-1,@nyongadhie (IG : nyong.adie)
mention, terimakasih bapak insya allah rabu besok desa ku sudah nyala listriknya,12/3/2018 23:50,Twitter,-1,@FirdaniaPutri2 (Firdania Putri)
rt, zaman jokowi kkn menurun kkn merajalela berjamaah,12/3/2018 23:50,Twitter,-1,@aura_auran (Lucinta_Gua)
mention, keren ngebut bangun infrastruktur asyik menikmati lancarnya perjalanan,12/3/2018 23:50,Twitter,-1,@HerryEmanuel (Herry Emanuel)
rt, semangat adul sekolah perguruan dihargai jokowi semangat2 tumbuhkan,12/3/2018 23:50,Twitter,-1,@riskameliaaG (Riska Amelia)
rt, menolak maaf jokowi habib bahar bin smith baik membusuk penjara maaf jokowi,12/3/2018 23:50,Twitter,-1,@RujackX (#2019GantiPresiden)
reply, oke perbanyak eksport kurangi import devisa kuat,12/3/2018 23:50,Twitter,-1,@RepaNandamj (Mujalba)
rt, salah bukti komitmen pemerintahan thd tenaga honorer di,12/3/2018 23:50,Twitter,-1,@SzZelo (#1kali lagi)
rt, sda indonesia melimpah ekspor bauksit batu bara impor alumina lpg tidak,12/3/2018 23:50,Twitter,-1,@BiantBagas (Bagas Biant)
rt, nikmatilah pesta demokrasi menikmati pesta memilih saya menikmatinya,12/3/2018 23:50,Twitter,-1,@jessicatifs (Jessica Tiffany)
rt, jokowi heran pembukaan jalan tol dihubungkan pemilu,12/3/2018 23:50,Twitter,-1,@suchaomovic (Dimas Ichyar L)
rt, pesan saya kepada jokowi pagi,12/3/2018 23:50,Twitter,-1,@ErryFahmi_new (Erfa progrock)
reply, terima kasih pulang kampung riang gembira jalan tol dimana,12/3/2018 23:50,Twitter,-1,@AffandiAlim (Alim Affandi)
rt, dikasih pemimpin sprti ahok protes ahok kasar kafir china bkn pribumi,12/3/2018 23:50,Twitter,-1,@marzukihtb (Marzuki Hutabarat)
reply, si jaenuddin,12/3/2018 23:50,Twitter,-1,@ButoijoX (butoijoXXXI)
rt, sda indonesia melimpah ekspor bauksit batu bara impor alumina lpg tidak,12/3/2018 23:50,Twitter,-1,@Mmahalik2 (Emma Halik)
reply, jokowi ttp terpilih presiden la mimpikan dri orang tua,12/3/2018 23:50,Twitter,-1,@FSafirina (Fadhilla Ayu Safirina)
rt, cc,12/3/2018 23:50,Twitter,-1,@dhsnan3 (dh'snan)
reply, bodinya oke benahi jiwanya pssi,12/3/2018 23:50,Twitter,-1,@wienaprasetyo (Wiena Prasetyo)
rt, oke oce bangkrut oke oce nasional lihat hasil kerja,12/3/2018 23:50,Twitter,-1,@nyongadhie (IG : nyong.adie)
rt, jajal motor juga makan siang,12/3/2018 23:50,Twitter,-1,@Pejuang28471116 (ÃƒÂ¢Ã‚Â­Ã‚ÂSERSAN ABADIÃƒÂ¢Ã‚Â­Ã‚Â)
rt, pembangunan infrastruktur gencar pemerintahan tidak berhubungan dengan ekonomi,12/3/2018 23:50,Twitter,-1,@JuniorPrangko (Pengagum Presiden Jokowi)
rt, lihat lebih milih,12/3/2018 23:50,Twitter,-1,@AydinMoenaf (Aydin Moenaf#2019 ganti Presiden#)
reply, presidenku salm priode,12/3/2018 23:50,Twitter,-1,@wienaprasetyo (Wiena Prasetyo)
rt, adul ngobrol santai bareng haridisabilitasinternasional,12/3/2018 23:50,Twitter,-1,@adi_henry (henry adi)
rt, kelemahan relawan jokowi,12/3/2018 23:50,Twitter,-1,@joni_kemot1 (joni_kemot)
rt, kapitra bilang pendukung prabowo reuni akbar,12/3/2018 23:50,Twitter,-1,@Mbustomi22 (Bustomi22)
rt, sudah tidak netral sll memojokan pasangan bapak aamiin,12/3/2018 23:50,Twitter,-1,@TomTracker2 (Tom Tracker)
reply, wkwwkwkkw kampret ngamuk ha ha,12/3/2018 23:50,Twitter,-1,@ksatria7676 (S A T R I A)
rt, habib bahar beberkan jokowi banci reuni via,12/3/2018 23:50,Twitter,-1,@rzatejokk (Reza arif tri putra)
reply, menganggap wali allah swt,12/3/2018 23:50,Twitter,-1,@Tomi30057414 (Tomi)
rt, jawa barat kk belum menikmati layanan listrik pln langsung listrik ambil,12/3/2018 23:50,Twitter,-1,@JusiasLatuary01 (Jusi..)
mention, jatuh cinta kinerja bersyukur rakyat indonesia,12/3/2018 23:50,Twitter,-1,@Firmaaanr42 (Firman Resaka)
rt, mendengar nyanyian ustad hadad tarmizi plus video klip,12/3/2018 23:50,Twitter,-1,@handayas (Handaya Sumirat)
rt, aamiin gagal dongkrak elektabilitas jokowi mata umat,12/3/2018 23:50,Twitter,-1,@BegawanKopi (begawan KoPi)
rt, jawa barat kk belum menikmati layanan listrik pln langsung listrik ambil,12/3/2018 23:50,Twitter,-1,@feng_lauw (lauw afeng)
mention, epic comeback by jokowi,12/3/2018 23:49,Twitter,-1,@Larvadota2 (Arlambang Mahardika)
rt, sda indonesia melimpah ekspor bauksit batu bara impor alumina lpg tidak,12/3/2018 23:49,Twitter,-1,@jidatongniel (ÃƒÂ¢Ã‚ÂÃ‚Â³ and  ÃƒÂ°Ã‚ÂŸÃ‚Â“Ã‚Â¼)
rt, klaim keberhasilan,12/3/2018 23:49,Twitter,-1,@juinanta (Juinanta)
rt, kapitra bilang pendukung prabowo reuni akbar,12/3/2018 23:49,Twitter,-1,@NKRI_Nomor_1 (Hamba ALLAH)
reply, oke om,12/3/2018 23:49,Twitter,-1,@sugi_0706 (Dr. Fell #NemoMovement)
rt, infrastruktur era jokowi sudah kamu rasakan bisa memudahkan kamu dalam aktifitas sehari2,12/3/2018 23:49,Twitter,-1,@GantiPresiden14 (#2019GANTIPRESIDEN)
mention, kapan ya polisi orang ditangkap sipenghina presiden ri,12/3/2018 23:49,Twitter,-1,@sirajapadoha (#2019TetapJokowi)
rt, perjuangan untuk guru honorer berhasil terimakasih jokowi,12/3/2018 23:49,Twitter,-1,@DSinful (Sinful)
reply, video diatas cebong,12/3/2018 23:49,Twitter,-1,@ButoijoX (butoijoXXXI)
rt, jokowi proses divestasi freeport langkah mengembalikan mayoritas kepemilikan sumber daya,12/3/2018 23:49,Twitter,-1,@Joker56722971 (Joker)
reply, inlahi terbaik pemimpin bangsa indonesia bapak,12/3/2018 23:49,Twitter,-1,@fikram_rasyid (fikram abdul rasyid)
rt, surat komnas ham tanggal nopember ketenagakerjaan difreeport dipapua belum,12/3/2018 23:49,Twitter,-1,@Roberth01117341 (Laly)
reply, lisan abang semoga hati abang,12/3/2018 23:49,Twitter,-1,@ikhwanberistri (Ikhwan Beristri)
rt, inget jokowi pilih ulama bilang prabowo pinang uas menaikan,12/3/2018 23:49,Twitter,-1,@Agoestz (agoezt triyono)
reply, coba suruh jokowi dubes saudi kirim nota protes kepemerintah ksa,12/3/2018 23:49,Twitter,-1,@rezaa_jkt (Reza)
mention, terima kasih jokowi,12/3/2018 23:49,Twitter,-1,@DSinful (Sinful)
rt, antasari,12/3/2018 23:49,Twitter,-1,@Pandixa_Dz (ÃƒÂ¢Ã‚Â–Ã‚ÂªÃƒÂ¯Ã‚Â¸Ã‚Â4naÃƒÂ¢Ã‚Â–Ã‚ÂªÃƒÂ¯Ã‚Â¸Ã‚ÂÃƒÂ°Ã‚ÂŸÃ‚Â‡Ã‚Â¯ÃƒÂ°Ã‚ÂŸÃ‚Â‡Ã‚Âµ)
rt, jokowi kamu ragu hadad alwi feat rara tarmizi putri aceh indah liriknya kecintaan rakyat doa,12/3/2018 23:49,Twitter,-1,@arie95598950 (arie)
mention, mbok gitu2 bang nyebar hoax kasian pendukung jokowi ikhlas main bersih kena getahnya,12/3/2018 23:49,Twitter,-1,@RajawaliRachmat (Rachmat Rajawali)
rt, jokowi kamu ragu hadad alwi feat rara tarmizi putri aceh indah liriknya kecintaan rakyat doa,12/3/2018 23:49,Twitter,-1,@Fandynatama (Fandy Natama)
rt, andakah bayar hutang bumn,12/3/2018 23:49,Twitter,-1,@baca_tanda (WijayaKusuma)
rt, yth djonan menteri didalam ketentuan kepala skk migas diangkat maximum,12/3/2018 23:49,Twitter,-1,@RujackX (#2019GantiPresiden)
rt, enggak terbendung gerakan konstituen pan mendukung capres,12/3/2018 23:49,Twitter,-1,@Mmahalik2 (Emma Halik)
rt, penyerahan sertifikat tanah rakyat bapak,12/3/2018 23:49,Twitter,-1,@JuniorPrangko (Pengagum Presiden Jokowi)
mention, jokowi banci habib bahar hina presiden,12/3/2018 23:49,Twitter,-1,@demokrasionline (DEMOKRASI)
reply, semangat bantu umkm,12/3/2018 23:49,Twitter,-1,@ameliap94426469 (amelia putri)
mention, jokowi banci habib bahar bin smith hina presiden,12/3/2018 23:49,Twitter,-1,@natunaterkini (NatunaTerkini.com)
mention, lho program pemerintahan pro disabilitas haridisabilitasinternasional,12/3/2018 23:49,Twitter,-1,@g_prameswari (PrameswariG)
rt, jokowi heran pembukaan jalan tol dihubungkan pemilu,12/3/2018 23:49,Twitter,-1,@SydSalesman (panceg dina galur)
mention, salah kesempatan contoh berinteraksi,12/3/2018 23:49,Twitter,-1,@g_prameswari (PrameswariG)
mention, nggak pembukaan asian games stadion utama gelora karno,12/3/2018 23:49,Twitter,-1,@g_prameswari (PrameswariG)
mention, yak aksi memanah anak perempuan,12/3/2018 23:49,Twitter,-1,@g_prameswari (PrameswariG)
mention, panggung aksi memanah disability di i s terkena,12/3/2018 23:49,Twitter,-1,@g_prameswari (PrameswariG)
rt, ahok dimusuhi dianggap china keras,12/3/2018 23:49,Twitter,-1,@Petrus_Inc (Petrus Kanisius Nm)
mention, terima kasih tu rumah sertifikat mondar mandir,12/3/2018 23:49,Twitter,-1,@Setoy_marley (PenGGiaT sEnYuM)
reply, pelayanan menyentuh masyarakat sukses pa presiden,12/3/2018 23:49,Twitter,-1,@IvaPuding (Iva Puding)
rt, presiden change together disability ability,12/3/2018 23:49,Twitter,-1,@Pandixa_Dz (ÃƒÂ¢Ã‚Â–Ã‚ÂªÃƒÂ¯Ã‚Â¸Ã‚Â4naÃƒÂ¢Ã‚Â–Ã‚ÂªÃƒÂ¯Ã‚Â¸Ã‚ÂÃƒÂ°Ã‚ÂŸÃ‚Â‡Ã‚Â¯ÃƒÂ°Ã‚ÂŸÃ‚Â‡Ã‚Âµ)
mention, apalah arti b7ng kelas tujuan utama acara kemarin tercapai pinginnya terpancing,12/3/2018 23:48,Twitter,-1,@DwCuiz (D o n e ÃƒÂ¢Ã‚Â„Ã‚Â¢)
rt, lihatlah melekat benak publik bahas guru honorer adlh jokowi pemimpin pembohong,12/3/2018 23:48,Twitter,-1,@RIftk_za (Riza Riftika)
rt, wikipedia gubernur maluku utara abdul ghani kasuba orang pks,12/3/2018 23:48,Twitter,-1,@SydSalesman (panceg dina galur)
reply, jokowi tolong kesempatan komunikasi arah masukan ekonomi,12/3/2018 23:48,Twitter,-1,@ssantoso_bckp (Slamet Santoso)
mention, ceramah habib bahar jokowi banci berujung panggilan polisi,12/3/2018 23:48,Twitter,-1,@sealogistician (sealog)
mention, girangnya adul digendong jokowi,12/3/2018 23:48,Twitter,-1,@sealogistician (sealog)
reply, ngopi biar tidak tmbah gila kamu,12/3/2018 23:48,Twitter,-1,@Evolutionlife71 (Evox)
rt, wi cebong kamu tidak reuni besok,12/3/2018 23:48,Twitter,-1,@kurniawan_ig (Ig_kurniawan)
rt, negara memiliki problem impor,12/3/2018 23:48,Twitter,-1,@Prawitadisastra (Wangsa Muhammad ÃƒÂ°Ã‚ÂŸÃ‚Â™Ã‚ÂÃƒÂ°Ã‚ÂŸÃ‚Â™Ã‚Â)
rt, lihat lebih milih,12/3/2018 23:48,Twitter,-1,@mundhofar (muhamad mundhofar)
rt, yth djonan menteri didalam ketentuan kepala skk migas diangkat maximum,12/3/2018 23:48,Twitter,-1,@augustojkb (#2019GantiPresiden - Make Indonesia Great Again)
reply, jaman rajin potong rambut jenggot kalau nalarnya sudah,12/3/2018 23:48,Twitter,-1,@lauliasyifal (Syifa Aulia)
rt, bertemu mukhlis abdul holik bocah bersekolah sdn x cibadak sukabumi merangkak,12/3/2018 23:48,Twitter,-1,@Maulida24444073 (Maulidan Vian Faizin)
reply, maklum cari,12/3/2018 23:48,Twitter,-1,@ButoijoX (butoijoXXXI)
rt, ampas,12/3/2018 23:48,Twitter,-1,@BherlambangA (Albert B.)
reply, bertemu,12/3/2018 23:48,Twitter,-1,@herikurniawan88 (Heri Kurniawan)
rt, jokowi kamu ragu hadad alwi feat rara tarmizi putri aceh indah liriknya kecintaan rakyat doa,12/3/2018 23:48,Twitter,-1,@Defi_Rayadi (Defi Rayadi)
rt, maaf rakyat berkumpul,12/3/2018 23:48,Twitter,-1,@mei_indriya (Mei Indriya)
rt, lihat lebih milih,12/3/2018 23:48,Twitter,-1,@Amet_81 (#2019Prabowo08Presiden)
reply, jokowi kalah,12/3/2018 23:48,Twitter,-1,@bain_adi (Adi bin bain)
reply, pelan2,12/3/2018 23:48,Twitter,-1,@JsDeyz (ArdhantaÃƒÂ¢Ã‚Â„Ã‚Â¢)
reply, bilang kacung aman2 saja stopprovokasi,12/3/2018 23:48,Twitter,-1,@TamarbutohTati (Tati Tamarbutoh)
mention, keren ngebut bangun infrastruktur asyik menikmati lancarnya perjalanan,12/3/2018 23:48,Twitter,-1,@fauzigalang06 (Galang Fauzi)
reply, semoga mr jokowi menang biar kelonjotan,12/3/2018 23:48,Twitter,-1,@NilaNirmala4 (Nila Nirmala)
rt, populerb1 yusril dukung jokowi gerindra kebakaran jenggot,12/3/2018 23:48,Twitter,-1,@antoni11724 (Antoni Beringin)
mention, fitnah bertebaran jokowi imbau masyarakat saring informasi,12/3/2018 23:48,Twitter,-1,@HakimHaliman (Haliman Hakim)
rt, presiden bertemu mukhlis abdul holik penyandang disabilitas sukabumi berusia duduk kelas,12/3/2018 23:48,Twitter,-1,@donokip (Dono Prasetyo #01JokowiLagi)
rt, jajal motor juga makan siang,12/3/2018 23:48,Twitter,-1,@semiaji_w (SemiajiÃƒÂ°Ã‚ÂŸÃ‚Â‡Ã‚Â®ÃƒÂ°Ã‚ÂŸÃ‚Â‡Ã‚Â©)
mention, saya banyaknya fitnah mengarah pada beliau saya mendoakan moga beliau,12/3/2018 23:48,Twitter,-1,@Febririyadi11 (Febririyadi_)
reply, ya om,12/3/2018 23:48,Twitter,-1,@Rizky2TC (#ThekingChild)
rt, pesan saya kepada jokowi pagi,12/3/2018 23:48,Twitter,-1,@donlazoer (Don Lasur)
mention, nawacita jokowi membangun indonesia dari pinggiran dengan memperkuat daerah desa dalam kerangka nkri bukti,12/3/2018 23:48,Twitter,-1,@fikrialamsyaha2 (fikri alamsyah)
rt, hi manteman jokower belum tau tau yaa filosofi warna warni identitas jokowi aamiin cekidot,12/3/2018 23:48,Twitter,-1,@mbahudo (yudho)
reply, jokowi tidak tertandingi,12/3/2018 23:48,Twitter,-1,@MoeliaSalam (Ramazotti Hera)
mention, semangat adul sekolah perguruan dihargai jokowi semangat2 tumbuhkan,12/3/2018 23:48,Twitter,-1,@JajangRidwan19 (Pribumi Kawe)
rt, salah bukti komitmen pemerintahan thd tenaga honorer di,12/3/2018 23:48,Twitter,-1,@purwadhika (Budi 'Beppe' PH)
rt, apresiasi guru guru honorer,12/3/2018 23:48,Twitter,-1,@MNat_1 (N1cK)
rt, aamiin gagal dongkrak elektabilitas jokowi mata umat,12/3/2018 23:48,Twitter,-1,@mubarok_Adonis (Mubarok el jilany)
mention, sudah tidak netral sll memojokan pasangan bapak aamiin,12/3/2018 23:48,Twitter,-1,@ColdIce10911773 (Cold Ice)
rt, maaf pakpol kalau kacung2in jokowi ancam nembak jokowi bagaimana kabar,12/3/2018 23:47,Twitter,-1,@Waiting234 (Iqbalmhd)
mention, pp nomor ditandatangani jokowi masyarakat dugaan korupsi,12/3/2018 23:47,Twitter,-1,@FadhlirL (Fadhlir Latifani)
mention, presiden joko widodo menandatangani peraturan pemerintah nomor,12/3/2018 23:47,Twitter,-1,@rizki_ariana (Rizki Ariana)
mention, solo rakyatpuasdengankerjajokowi,12/3/2018 23:47,Twitter,-1,@FerdiansyahNis1 (Ferdiansyah Nisrina)
rt, pantauan dari,12/3/2018 23:47,Twitter,-1,@suara1hati (Said Bugasim)
rt, presiden upaya kesempatan bg guru honorer untuk mengikuti tes p3k,12/3/2018 23:47,Twitter,-1,@MNat_1 (N1cK)
rt, pupr klaim target kamu jalan tol jokowi tercapai,12/3/2018 23:47,Twitter,-1,@sonnyprakosa7 (Sonny Prakosa)
mention, karena sudah sadar kinerja jokowi nikmati,12/3/2018 23:47,Twitter,-1,@FioraRico (Rico Fiora)
reply, ditambah kicauan kh maruf masuk akal membela jokowi,12/3/2018 23:47,Twitter,-1,@huppenick (pria KASEPian)
rt, utang bumn era jokowi bengkak triliun,12/3/2018 23:47,Twitter,-1,@hendra_bima_s_r (Hendra Bima)
rt, sda indonesia melimpah ekspor bauksit batu bara impor alumina lpg tidak,12/3/2018 23:47,Twitter,-1,@ulilalbab_cuy (Huda U A)
rt, mark guntur massa kalah peserta tari dihadiri jokowi,12/3/2018 23:47,Twitter,-1,@ismirza74 (is)
rt, negara memiliki problem impor,12/3/2018 23:47,Twitter,-1,@angelsmanagemen (Malenggang Sontoloyo)
rt, jokowi nuruti permintaan dengan mengusir dubes,12/3/2018 23:47,Twitter,-1,@dinodachi (dinodachi)
reply, tidak harga nih negara semenjak jainudin naciro,12/3/2018 23:47,Twitter,-1,@atmosfear03 (jaenudin na ciro)
reply, belain pakde lbp ya tambang batubaranya ambrug,12/3/2018 23:47,Twitter,-1,@baca_tanda (WijayaKusuma)
rt, presiden menteri negeri menteri agama bertindak cepat,12/3/2018 23:47,Twitter,-1,@CakImam_GdM (Cak Imam)
mention, cawapres intinya jokowi periode jokowi2periode,12/3/2018 23:47,Twitter,-1,@dwiharyanto26 (dwi_Skate haryanto)
rt, presiden percaya pribadi bangsa,12/3/2018 23:47,Twitter,-1,@murniatiginting (MURNI9)
reply, laksanakan jok,12/3/2018 23:47,Twitter,-1,@sulaksono_galih (galih sulaksono)
rt, saya prihatin orang2 enggak puas pemerintah jokowi melacurkan logika nuraninya dengan,12/3/2018 23:47,Twitter,-1,@timgershons (Timothy G Situmorang)
rt, jawa barat kk belum menikmati layanan listrik pln langsung listrik ambil,12/3/2018 23:47,Twitter,-1,@ismirza74 (is)
rt, jajal motor juga makan siang,12/3/2018 23:47,Twitter,-1,@winarno4551 (TOBAT@gmail.com)
rt, zaman jokowi kkn menurun kkn merajalela berjamaah,12/3/2018 23:47,Twitter,-1,@RidwanullohCnr (Ridwanulloh)
reply, merknya esempe karena esemka sudah lulus jadi ojol zainudin naciro kang gali sumur lapindo,12/3/2018 23:47,Twitter,-1,@sang_legend01 (2019 IndonesiADIL&MAKMUR)
rt, pesan saya kepada jokowi pagi,12/3/2018 23:47,Twitter,-1,@AydinMoenaf (Aydin Moenaf#2019 ganti Presiden#)
rt, jokowi solusi terima kasih presidenku,12/3/2018 23:47,Twitter,-1,@iAmLogan95 (Logan Peter)
reply, mending rame2in menemui rakyatnya merayakan indahnya demokrasi pengingat,12/3/2018 23:47,Twitter,-1,@FemiWlndr (femi wulandari)
mention, jokowi indonesia hutan belantara,12/3/2018 23:47,Twitter,-1,@Armenwenas (armen wenas)
rt, tidak orang temen ktr orang jokowi banyak pilih prabowo,12/3/2018 23:47,Twitter,-1,@RestyCayah (Negri Seterah)
mention, kawan2 hiraukan pasukan golput cuitanya memojokan pasangan capres cawapres jokowi hk,12/3/2018 23:47,Twitter,-1,@Zahrazarra1 (Zahra zarra)
mention, hebat jaman jokowi diperhatikan luput veteran perhatian dengan menaikan tunjangan,12/3/2018 23:47,Twitter,-1,@desta19271 (desta1927)
mention, dukungan jokowi aamiin mengalir masyarakat menyambut dengan optimis jokowi priode masyarakat,12/3/2018 23:47,Twitter,-1,@Helenayu15 (Helen ayu)
mention, hebat jaman jokowi diperhatikan luput veteran perhatian dengan menaikan tunjangan,12/3/2018 23:47,Twitter,-1,@katon_kara (Bagas Katon Kara)
rt, kelancaran reuni bukti pemerintahan jokowi,12/3/2018 23:47,Twitter,-1,@haniafiair (Haniafiairna Haniafiair)
reply, o,12/3/2018 23:47,Twitter,-1,@MSuhidi (Mokh Dedeng Suhidi)
rt, kelancaran reuni akbar bukti jokowi pro islam,12/3/2018 23:47,Twitter,-1,@SIntianto (SINyo Prawiranegara ÃƒÂ°Ã‚ÂŸÃ‚Â‡Ã‚Â®ÃƒÂ°Ã‚ÂŸÃ‚Â‡Ã‚Â©ÃƒÂ¢Ã‚Â˜Ã‚ÂÃƒÂ¯Ã‚Â¸Ã‚Â)
mention, hebat jaman jokowi diperhatikan luput veteran perhatian dengan menaikan tunjangan,12/3/2018 23:47,Twitter,-1,@DDesjhnelson (Dona Desjhnelson)
mention, musuh jokowi serang jokowi cawapresnya dukung lawan jokowi kalau tidak,12/3/2018 23:47,Twitter,-1,@FujiSeska (Seska Fuji Anggraeni)
